Manual az,File_name,Dur(Sec),DOB,Sex,Genotype,Experimenter,Quality (1-5),Condition,Chip,Bad_lanes,Note,Center_xy,event_check,harp,LP,Sorted,Perfuse Time,Euth Time,Pictrure,LP EST,Date,Time,Age,Simulation,Hour,File location,Note2,Check FN,Since PT,Since ET,Events,Note3,AI_Count,File_Location,Step_Check,event per min,Max_Count/sec,Max/min/mm2,Stim_Type,Sorted_Cell_Num,Sheet Name
,2022.10.18.13.06.38.Rec.cmcr,743.6,5/24/2022,F,,,5,"light, 5filter, play_movie stopped",4335,18,,,,,,,,,,,,13:6:38,-44705,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_All
,2022.10.18.13.19.32.Rec.cmcr,1166.9,5/24/2022,F,,,,"light, 5filter, play_movie",4335,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data_All
13.39,2022.10.18.13.39.04.Rec.cmcr,1162,5/24/2022,F,,,5,"light, 5filter, play_movie ",4335,18,,,,,,,,,,,,13:39:4,-44705,TRUE,13,,,TRUE,,,,,,,FALSE,,,,,,Data_All
13.58,2022.10.18.13.58.58.Rec.cmcr,797.8,5/24/2022,F,,,5,"light, 5filter, play_all_simple",4335,18,,,,,,,,,,,,13:58:58,-44705,TRUE,13,,,TRUE,,,,,,,FALSE,,,,,,Data_All
14.12,2022.10.18.14.12.23.Rec.cmcr,792.1,5/24/2022,F,,,5,"light, 5filter, play_all_simple",4335,18,,,,,,,,,,,,14:12:23,-44705,TRUE,14,,,TRUE,,,,,,,FALSE,,,,,,Data_All
14.26,2022.10.18.14.26.53.Rec.cmcr,894,5/24/2022,F,,,5,"light, 5filter, play_all_simple",4335,18,,,,,,,,,,,,14:26:53,-44705,TRUE,14,,,TRUE,,,,,,,FALSE,,,,,,Data_All
14.42,2022.10.18.14.42.04.Rec.cmcr,800.2,5/24/2022,F,,,5,"light, 5filter, play_all_simple",4335,18,,,,,,,,,,,,14:42:4,-44705,TRUE,14,,,TRUE,,,,,,,FALSE,,,,,,Data_All
,2022.11.22.11.46.56.Rec.cmcr,150.7,6/28/2022,F,Rtdt,,5,"light, step, 5filter",4338,,"zoom 0.5, 3/4 area good",,,,,,11:30:00,11:10:00,,,,11:46:56,-44740,TRUE,11,,,#VALUE!,,,,,,,TRUE,,,,,,Data_All
,2022.11.22.11.52.27.Rec.cmcr,1367,6/28/2022,F,Rtdt,,5,"light, 5filter, play_all_simple",4338,,,,,,,,11:30:00,11:10:00,,,,11:52:27,-44740,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_All
,2022.11.22.12.42.53.Rec.cmcr,1100,6/28/2022,F,Rtdt,,5,"light, 5filter, play_all_simple",4338,,,,,,,,11:30:00,11:10:00,,,,12:42:53,-44740,TRUE,12,,,#VALUE!,,,,,,,FALSE,,,,,,Data_All
,2022.11.22.13.32.04.Rec.cmcr,292.45,6/28/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 5), 5 repeat",4335,"7, 10, 24","10, hyperactive sometimes,24 always hyperactive",,,,,,13:10:00,11:10:00,,,,13:32:4,-44740,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_All
13.41,2022.11.22.13.41.56.Rec.cmcr,276.45,6/28/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 5), 5 repeat",4335,"7, 10, 24","10, hyperactive sometimes,24 always hyperactive",,,,,,13:10:00,11:10:00,,,,13:41:56,-44740,TRUE,13,,,TRUE,,,,,,,,,,,,,Data_All
,2022.11.22.13.52.05.Rec.cmcr,144.9,6/28/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(6-7), 5 repeat",4335,"7, 10, 24","10, hyperactive sometimes,24 always hyperactive",,,,,,13:10:00,11:10:00,,,,,,,,,,,,,,,,,,,,,,,Data_All
,2022.11.22.13.57.21.Rec.cmcr,280.7,6/28/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(6-7), 10 repeat",4335,"7, 10, 24, 26","10, hyperactive sometimes,24 always hyperactive, 26 sometimes hyperactive ",,,,,,13:10:00,11:10:00,,,,13:57:21,-44740,TRUE,13,,,#VALUE!,,,,,,,,,,,,,Data_All
,2022.11.22.14.07.21.Rec.cmcr,613.4,6/28/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long, 2 repeat",4335,"7, 10, 24","10, hyperactive sometimes,24 always hyperactive",,,,,,13:10:00,11:10:00,,,,14:7:21,-44740,TRUE,14,,,#VALUE!,,,,,,,,,,,,,Data_All
14.29,2022.11.22.14.29.41.Rec.cmcr,337.15,6/28/2022,F,Rtdt,,5,"play_movie(""stu48_final.npy""), 3 repeat",4335,"7, 10, 24","10, hyperactive sometimes,24 always hyperactive",,,,,,13:10:00,11:10:00,,,,14:29:41,-44740,TRUE,14,,,TRUE,,,,,,,,,,,,,Data_All
14.41,2022.11.22.14.41.03.Rec.cmcr,265.65,6/28/2022,F,Rtdt,,5,"play_movie(""superfruit_final.npy""), 3 repeat",4335,"7, 10, 24","10, hyperactive sometimes,24 always hyperactive",,,,,,13:10:00,11:10:00,,,,14:41:3,-44740,TRUE,14,,,TRUE,,,,,,,,,,,,,Data_All
14.5,2022.11.22.14.50.04.Rec.cmcr,197.05,6/28/2022,F,Rtdt,,5,"play_movie(""dway_final.npy""), 3 repeat",4335,"7, 10, 24","10, hyperactive sometimes,24 always hyperactive",,,,,,13:10:00,11:10:00,,,,14:50:4,-44740,TRUE,14,,,TRUE,,,,,,,,,,,,,Data_All
14.57,2022.11.22.14.57.38.Rec.cmcr,254.35,6/28/2022,F,Rtdt,,5,"play_movie(""zhang_final.npy""), 3 repeat",4335,"7, 10, 24","10, hyperactive sometimes,24 always hyperactive",,,,,,13:10:00,11:10:00,,,,14:57:38,-44740,TRUE,14,,,TRUE,,,,,,,,,,,,,Data_All
15.06,2022.11.22.15.06.15.Rec.cmcr,191.55,6/28/2022,F,Rtdt,,5,"play_movie(""rip_it_up11.npy""), 3 repeat",4335,"7, 10, 24","10, hyperactive sometimes,24 always hyperactive",,,,,,13:10:00,11:10:00,,,,15:6:15,-44740,TRUE,15,,,TRUE,,,,,,,,,,,,,Data_All
15.12,2022.11.22.15.12.51.Rec.cmcr,203.15,6/28/2022,F,Rtdt,,5,"play_movie(""rip_it_up12.npy""), 3 repeat",4335,"7, 10, 24","10, hyperactive sometimes,24 always hyperactive",,,,,,13:10:00,11:10:00,,,,15:12:51,-44740,TRUE,15,,,TRUE,,,,,,,,,,,,,Data_All
15.2,2022.11.22.15.20.45.Rec.cmcr,553.7,6/28/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 5), 10 repeat",4335,"7, 10, 24","10, hyperactive sometimes,24 always hyperactive",,,,,,13:10:00,11:10:00,,,,15:20:45,-44740,TRUE,15,,,TRUE,,,,,,,,,,,,,Data_All
,2022.11.29.11.01.43.Rec.cmcr,300,6/28/2022,F,Rtdt,,5,"light, step, 5filter",4338,"1, 10, 22, 24",less than 1/2 area good,,,,,,10:50:00,10:30:00,,,,11:1:43,-44740,TRUE,11,,,#VALUE!,,,,,,,TRUE,,,,,,Data_All
11.14,2022.11.29.11.14.46.Rec.cmcr,551.5,6/28/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 5), 5 repeat",4338,"7, 10, 24",24 hyperactive,,,,,,10:50:00,10:30:00,,,,11:14:46,-44740,TRUE,11,,,TRUE,,,,,,,FALSE,,,,,,Data_All
,2022.11.29.11.26.14.Rec.cmcr,565.5,6/28/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 5), 5 repeat",4338,"7, 10, 24, 48",24 hyperactive,,,,,,10:50:00,10:30:00,,,,11:26:14,-44740,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_All
,2022.11.29.11.37.10.Rec.cmcr,568.8,6/28/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(6-7), 10 repeat",4338,"7, 10, 24, 48",24 hyperactive,,,,,,10:50:00,10:30:00,,,,11:37:10,-44740,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_All
,2022.11.29.11.58.49.Rec.cmcr,912.15,6/28/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long, 5 repeat",4338,"7, 10, 25",24 hyperactive,,,,,,10:50:00,10:30:00,,,,11:58:49,-44740,TRUE,11,,,#VALUE!,,,,,,,,,,,,,Data_All
,2022.11.29.12.29.37.Rec.cmcr,506.9,6/28/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long, 8 repeat",4338,"7, 10, 24, 48",24 hyperactive,,,,,,10:50:00,10:30:00,,,,,,,,,,,,,,,,,,,,,,,Data_All
1304,2022.11.29.13.04.50.Rec.cmcr,150,7/8/2022,F,Rtdt,,5,"light, step, 5filter",4335,"1, 7, 10, 24, 53, 65",53 hyper active,,,,,,12:50:00,12:30:00,,,,13:4:50,-44750,TRUE,13,,,#REF!,,,,,,,,,,,,,Data_All
,2022.11.29.13.18.39.Rec.cmcr,150,7/8/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,"1, 7, 53, 58, 65","2/3 area good, 58 hyperactive",,,,,,12:50:00,12:30:00,,,,13:18:39,-44750,TRUE,13,,,#VALUE!,,,,,,,,,,,,,Data_All
13.34,2022.11.29.13.34.25.Rec.cmcr,407.4,7/8/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,7,"2/3 area good, 58 hyperactive",,,,,,12:50:00,12:30:00,,,,13:34:25,-44750,TRUE,13,,,TRUE,,,,,,,,,,,,,Data_All
13.49,2022.11.29.13.49.54.Rec.cmcr,248.6,7/8/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,7,,,,,,,12:50:00,12:30:00,,,,13:49:54,-44750,TRUE,13,,,TRUE,,,,,,,,,,,,,Data_All
13.58,2022.11.29.13.58.29.Rec.cmcr,335.3,7/8/2022,F,Rtdt,,5,"play_movie(""stu48_final.npy""), 3 repeat",4335,"7, 58",58 hyperactive,,,,,,12:50:00,12:30:00,,,,13:58:29,-44750,TRUE,13,,,TRUE,,,,,,,,,,,,,Data_All
14.1,2022.11.29.14.10.00.Rec.cmcr,264.3,7/8/2022,F,Rtdt,,5,"play_movie(""superfruit_final.npy""), 3 repeat",4335,"7, 58",58 hyperactive,,,,,,12:50:00,12:30:00,,,,14:10:0,-44750,TRUE,14,,,TRUE,,,,,,,,,,,,,Data_All
14.18,2022.11.29.14.18.59.Rec.cmcr,193.7,7/8/2022,F,Rtdt,,5,"play_movie(""dway_final.npy""), 3 repeat",4335,"7, 58",58 hyperactive,,,,,,12:50:00,12:30:00,,,,14:18:59,-44750,TRUE,14,,,TRUE,,,,,,,,,,,,,Data_All
,2022.11.29.14.25.52.Rec.cmcr,258.85,7/8/2022,F,Rtdt,,5,"play_movie(""zhang_final.npy""), 3 repeat",4335,"7, 58",58 hyperactive,,,,,,12:50:00,12:30:00,,,,14:25:52,-44750,TRUE,14,,,#VALUE!,,,,,,,,,,,,,Data_All
14.34,2022.11.29.14.34.56.Rec.cmcr,189.9,7/8/2022,F,Rtdt,,5,"play_movie(""rip_it_up11.npy""), 3 repeat",4335,"7, 58",58 hyperactive,,,,,,12:50:00,12:30:00,,,,14:34:56,-44750,TRUE,14,,,TRUE,,,,,,,,,,,,,Data_All
14.42,2022.11.29.14.42.27.Rec.cmcr,206.4,7/8/2022,F,Rtdt,,5,"play_movie(""rip_it_up12.npy""), 3 repeat",4335,"7, 58",58 hyperactive,,,,,,12:50:00,12:30:00,,,,14:42:27,-44750,TRUE,14,,,TRUE,,,,,,,FALSE,,,,,,Data_All
10.51,2022.12.06.10.51.23.Rec.cmcr,816.8,9/4/2022,M,Rtdt,,5,"light, 5filter, play_all_simple(first 7), code interrupted",4335,"7, 16. 28",only 2x(1/4) area is good,,,,,,10:35:00,10:15:00,,,,10:51:23,-44808,TRUE,10,,,TRUE,,,,,,,FALSE,,,,,,Data_All
,2022.12.06.11.05.54.Rec.cmcr,635,9/4/2022,M,Rtdt,,5,"light, 5filter, dense_noise_long",4335,"7, 16. 28",,,,,,,10:35:00,10:15:00,,,,11:5:54,-44808,TRUE,11,,,#VALUE!,,,,,,,TRUE,,,,,,Data_All
,2022.12.06.11.17.03.Rec.cmcr,841.4,9/4/2022,M,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,"7, 16. 28",,,,,,,10:35:00,10:15:00,,,,11:17:3,-44808,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_All
,2022.12.06.11.31.45.Rec.cmcr,677.8,9/4/2022,M,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4335,"7, 16. 28",,,,,,,10:35:00,10:15:00,,,,11:31:45,-44808,TRUE,11,,,#VALUE!,,,,,,,,,,,,,Data_All
11.51,2022.12.06.11.51.45.Rec.cmcr,681.5,9/4/2022,M,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4338,"7, 18, 36",3/4 area is good,,,,,,11:40:00,10:15:00,,,,11:51:45,-44808,TRUE,11,,,,,,,,,,,,,,,,Data_All
12.03,2022.12.06.12.03.27.Rec.cmcr,0,9/4/2022,M,Rtdt,,5,"light, 5filter, play_all_simple(first 7), computer crashed",4338,"7, 18, 36",,,,,,,11:40:00,10:15:00,,,,12:3:27,-44808,TRUE,12,,,TRUE,,,,,,,,,,,,,Data_All
,2022.12.06.12.19.04.Rec.cmcr,683.5,9/4/2022,M,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4338,"7, 36",,,,,,,11:40:00,10:15:00,,,,12:19:4,-44808,TRUE,12,,,#VALUE!,,,,,,,,,,,,,Data_All
12.3,2022.12.06.12.30.57.Rec.cmcr,633.4,9/4/2022,M,Rtdt,,5,"light, 5filter, dense_noise_long",4338,"7, 36",,,,,,,11:40:00,10:15:00,,,,12:30:57,-44808,TRUE,12,,,FALSE,,,,,,,,,,,,,Data_All
12.41,2022.12.06.12.41.54.Rec.cmcr,656.5,9/4/2022,M,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4338,"7, 36",,,,,,,11:40:00,10:15:00,,,,12:41:54,-44808,TRUE,12,,,FALSE,,,,,,,,,,,,,Data_All
12.59,2022.12.06.12.59.24.Rec.cmcr,681.5,9/4/2022,M,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4121,"5, 7, 12, 36",3/4 area is good,,,,,,12:45:00,10:15:00,,,,12:59:24,-44808,TRUE,12,,,FALSE,,,,,,,,,,,,,Data_All
13.1,2022.12.06.13.10.57.Rec.cmcr,678.4,9/4/2022,M,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4121,"5, 7, 12, 36",,,,,,,12:45:00,10:15:00,,,,13:10:57,-44808,TRUE,13,,,FALSE,,,,,,,,,,,,,Data_All
13.23,2022.12.06.13.23.07.Rec.cmcr,628.6,9/4/2022,M,Rtdt,,5,"light, 5filter, dense_noise_long",4121,"5, 7, 12, 36",,,,,,,12:45:00,10:15:00,,,,13:23:7,-44808,TRUE,13,,,FALSE,,,,,,,,,,,,,Data_All
,2022.12.06.13.34.02.Rec.cmcr,656.6,9/4/2022,M,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4121,"5, 7, 12, 36",,,,,,,12:45:00,10:15:00,,,,13:34:2,-44808,TRUE,13,,,#VALUE!,,,,,,,,,,,,,Data_All
13.59,2022.12.06.13.59.54.Rec.cmcr,680.7,9/4/2022,M,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,"7, 28, 48",2/3 area is good,,,,,,13:45:00,13:20:00,,,,13:59:54,-44808,TRUE,13,,,FALSE,,,,,,,,,,,,,Data_All
,2022.12.06.14.11.20.Rec.cmcr,675.5,9/4/2022,M,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,"7, 28, 48","28, 32 hyperactive",,,,,,13:45:00,13:20:00,,,,14:11:20,-44808,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_All
14.23,2022.12.06.14.23.03.Rec.cmcr,643.9,9/4/2022,M,Rtdt,,5,"light, 5filter, dense_noise_long",4335,"7, 26, 28, 34, 48",,,,,,,13:45:00,13:20:00,,,,14:23:3,-44808,TRUE,14,,,#REF!,,,,,,,TRUE,,,,,,Data_All
,2022.12.06.14.34.08.Rec.cmcr,668.2,9/4/2022,M,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4335,"7, 28, 48",,,,,,,13:45:00,13:20:00,,,,14:34:8,-44808,TRUE,14,,,#VALUE!,,,,,,,TRUE,,,,,,Data_All
14.56,2022.12.06.14.56.05.Rec.cmcr,842.9,9/4/2022,M,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4122,"7, 10, 18, 39, 41",1/5 is covered by tissue,,,,,,14:45:00,13:20:00,,,,14:56:5,-44808,TRUE,14,,,#REF!,,,,,,,FALSE,,,,,,Data_All
,2022.12.06.15.10.43.Rec.cmcr,630.2,9/4/2022,M,Rtdt,,5,"light, 5filter, dense_noise_long",4122,"7, 10, 18, 39, 41",,,,,,,14:45:00,13:20:00,,,,15:10:43,-44808,TRUE,15,,,#VALUE!,,,,,,,,,,,,,Data_All
15.21,2022.12.06.15.21.32.Rec.cmcr,695.5,9/4/2022,M,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4122,"7, 10, 18, 39, 41",,,,,,,14:45:00,13:20:00,,,,15:21:32,-44808,TRUE,15,,,,,,,,,,,,,,,,Data_All
10.24,2022.12.07.10.24.27.Rec.cmcr,700,9/4/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,"7, 18",1/2 area is good,,,,,,10:10:00,9:55:00,,,,10:24:27,-44808,TRUE,10,,,TRUE,,,,,,,,,,,,,Data_All
10.36,2022.12.07.10.36.10.Rec.cmcr,692.8,9/4/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,"7, 18, 28",,,,,,,10:10:00,9:55:00,,,,10:36:10,-44808,TRUE,10,,,TRUE,,,,,,,,,,,,,Data_All
10.48,2022.12.07.10.48.08.Rec.cmcr,634.3,9/4/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long",4335,"7, 18, 28, 33",,,,,,,10:10:00,9:55:00,,,,10:48:8,-44808,TRUE,10,,,TRUE,,,,,,,,,,,,,Data_All
,2022.12.07.10.59.18.Rec.cmcr,657.1,9/4/2022,F,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4335,"7, 18, 28, 33",,,,,,,10:10:00,9:55:00,,,,10:59:18,-44808,TRUE,10,,,#VALUE!,,,,,,,,,,,,,Data_All
,2022.12.07.11.20.38.Rec.cmcr,676.1,9/4/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4338,"7, 18",2/3- area is good,,,,,,11:12:00,9:55:00,,,,11:20:38,-44808,TRUE,11,,,#VALUE!,,,,,,,,,,,,,Data_All
11.32,2022.12.07.11.32.04.Rec.cmcr,675.3,9/4/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4338,"7, 18",,,,,,,11:12:00,9:55:00,,,,11:32:4,-44808,TRUE,11,,,TRUE,,,,,,,,,,,,,Data_All
,2022.12.07.11.43.42.Rec.cmcr,629.4,9/4/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long",4338,"7, 18",,,,,,,11:12:00,9:55:00,,,,11:43:42,-44808,TRUE,11,,,#VALUE!,,,,,,,,,,,,,Data_All
,2022.12.07.11.54.37.Rec.cmcr,655.2,9/4/2022,F,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4338,"7, 18",,,,,,,11:12:00,9:55:00,,,,11:54:37,-44808,TRUE,11,,,#VALUE!,,,,,,,,,,,,,Data_All
12.15,2022.12.07.12.15.27.Rec.cmcr,675.1,9/27/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4121,"7, 18",1/2 area is good,,,,,,12:06:00,11:50:00,,,,12:15:27,-44831,TRUE,12,,,TRUE,,,,,,,,,,,,,Data_All
12.26,2022.12.07.12.26.45.Rec.cmcr,677.4,9/27/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4121,"7, 18",,,,,,,12:06:00,11:50:00,,,,12:26:45,-44831,TRUE,12,,,TRUE,,,,,,,FALSE,,,,,,Data_All
12.38,2022.12.07.12.38.22.Rec.cmcr,629.2,9/27/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long",4121,"7, 18",,,,,,,12:06:00,11:50:00,,,,12:38:22,-44831,TRUE,12,,,TRUE,,,,,,,TRUE,,,,,,Data_All
,2022.12.07.12.49.14.Rec.cmcr,529.4,9/27/2022,F,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4121,"7, 18",,,,,,,12:06:00,11:50:00,,,,12:49:14,-44831,TRUE,12,,,#VALUE!,,,,,,,TRUE,,,,,,Data_All
13.03,2022.12.07.13.03.56.Rec.cmcr,843,9/27/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4122,"7, 18, 36, 39, 47, 48",1/4- is covered,,,,,,13:00:00,11:50:00,,,,13:3:56,-44831,TRUE,13,,,TRUE,,,,,,,FALSE,,,,,,Data_All
,2022.12.07.13.18.18.Rec.cmcr,658.1,9/27/2022,F,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4122,"7, 18, 36, 39, 47, 48",,,,,,,13:00:00,11:50:00,,,,13:18:18,-44831,TRUE,13,,,#VALUE!,,,,,,,,,,,,,Data_All
14.12,2022.12.07.14.12.47.Rec.cmcr,392,9/27/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,"7, 36",1/2 area is good,,,,,,13:59:00,11:50:00,,,,,,,,,,,,,,,,,,,,,,,Data_All
14.25,2022.12.07.14.25.58.Rec.cmcr,334.3,9/27/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,"7, 36",,,,,,,13:59:00,11:50:00,,,,14:25:58,-44831,TRUE,14,,,TRUE,,,,,,,,,,,,,Data_All
14.37,2022.12.07.14.37.27.Rec.cmcr,314.15,9/27/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long",4335,"7, 36",,,,,,,13:59:00,11:50:00,,,,14:37:27,-44831,TRUE,14,,,TRUE,,,,,,,,,,,,,Data_All
,2022.12.07.14.48.18.Rec.cmcr,196.4,9/27/2022,F,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4335,"7, 36",,,,,,,13:59:00,11:50:00,,,,14:48:18,-44831,TRUE,14,,,#VALUE!,,,,,,,,,,,,,Data_All
15.17,2022.12.07.15.17.03.Rec.cmcr,258.65,9/27/2022,F,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4335,"7, 50",,,,,,,13:59:00,11:50:00,,,,15:17:3,-44831,TRUE,15,,,TRUE,,,,,,,,,,,,,Data_All
,2022.12.07.15.26.14.Rec.cmcr,312.55,9/27/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long",4335,"7, 50",,,,,,,13:59:00,11:50:00,,,,15:26:14,-44831,TRUE,15,,,#VALUE!,,,,,,,,,,,,,Data_All
,2023.01.05.13.42.00.Rec.cmcr,840.1,9/4/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,12,1/4 area is good,,,,,,13:25:00,11:30:00,,,,13:42:0,-44808,TRUE,13,,,#VALUE!,,,,,,,,,,,,,Data_All
,2023.01.05.13.56.28.Rec.cmcr,642.1,9/4/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long",4335,12,,,,,,,13:25:00,11:30:00,,,,13:56:28,-44808,TRUE,13,,,#VALUE!,,,,,,,,,,,,,Data_All
,2023.01.05.14.08.01.Rec.cmcr,404,9/4/2022,F,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4335,12,,,,,,,13:25:00,11:30:00,,,,14:8:1,-44808,TRUE,14,,,#VALUE!,,,,,,,,,,,,,Data_All
,2023.01.05.14.25.34.Rec.cmcr,841,9/4/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4122,"39, 47",1/4 area is good,,,,,,14:10:00,11:30:00,,,,14:25:34,-44808,TRUE,14,,,#VALUE!,,,,,,,,,,,,,Data_All
,2023.01.05.14.40.05.Rec.cmcr,630.2,9/4/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long",4122,"39, 47","the retina was mounted before the previous one, sit on the counter for 30min",,,,,,14:10:00,11:30:00,,,,14:40:5,-44808,TRUE,14,,,#VALUE!,,,,,,,TRUE,,,,,,Data_All
14.51,2023.01.05.14.51.23.Rec.cmcr,676.5,9/4/2022,F,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4122,"39, 47",,,,,,,14:10:00,11:30:00,,,,14:51:23,-44808,TRUE,14,,,TRUE,,,,,,,TRUE,,,,,,Data_All
,2023.01.10.11.50.39.Rec.cmcr,411.8,9/4/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4121,"7, 10, 18, 36",,,,,,,11:35:00,10:40,,,,11:50:39,-44808,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_All
12.04,2023.01.10.12.04.56.Rec.cmcr,309.3,9/4/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long",4121,"7, 10, 18, 36",,,,,,,11:35:00,10:40,,,,12:4:56,-44808,TRUE,12,,,TRUE,,,,,,,TRUE,,,,,,Data_All
,2023.01.10.12.15.36.Rec.cmcr,320.75,9/4/2022,F,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4121,"7, 10, 18, 36",,,,,,,11:35:00,10:40,,,,12:15:36,-44808,TRUE,12,,,#VALUE!,,,,,,,,,,,,,Data_All
,2023.01.10.12.27.28.Rec.cmcr,35.85,9/4/2022,F,Rtdt,,5,"light, no filter, step, 0.1s",4121,"7, 10, 18, 36",,,,,,,11:35:00,10:40,,,,,,,,,,,,,,,,,,,,,,,Data_All
,2023.01.10.12.29.08.Rec.cmcr,41.25,9/4/2022,F,Rtdt,,5,"light, no filter, step, 0.5s",4121,"7, 10, 18, 36",,,,,,,11:35:00,10:40,,,,12:29:8,-44808,TRUE,12,,,#VALUE!,,,,,,,,,,,,,Data_All
12.32,2023.01.10.12.32.59.Rec.cmcr,75.65,9/4/2022,F,Rtdt,,5,"light, no filter, step, 0.5s",4121,"7, 10, 18, 36",,,,,,,11:35:00,10:40,,,,12:32:59,-44808,TRUE,12,,,TRUE,,,,,,,,,,,,,Data_All
 ,2023.01.10.13.14.51.Rec.cmcr,408.8,9/4/2022,F,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4122,"7, 10, 36, 39, 47",,,,,,,13:00:00,10:40,,,,13:14:51,-44808,TRUE,13,,,#REF!,,,,,,,,,,,,,Data_All
13.29,2023.01.10.13.29.24.Rec.cmcr,420.55,9/4/2022,F,Rtdt,,5,"light, 5filter, dense_noise_long",4122,"7, 10, 36, 39, 47",,,,,,,13:00:00,10:40,,,,13:29:24,-44808,TRUE,13,,,TRUE,,,,,,,,,,,,,Data_All
,2023.01.10.13.44.04.Rec.cmcr,317.05,9/4/2022,F,Rtdt,,5,"light, 5filter, rip_it_up_zoomout",4122,"7, 10, 36, 39, 47",,,,,,,13:00:00,10:40,,,,13:44:4,-44808,TRUE,13,,,#VALUE!,,,,,,,,,,,,,Data_All
,2023.01.12.11.27.42.Rec.cmcr,,9/4/2022,M,Rtdt,,5,"light, 5filter, play_all_simple(first 7)",4335,"7, 18",,,,,,,11:10:00,10:40:00,,,,#REF!,-44808,TRUE,#REF!,,,#VALUE!,,,,,,,,,,,,,Data_All
,2023.01.12.11.42.24.Rec.cmcr,,9/4/2022,M,Rtdt,,5,"light, 5filter, dense_noise_long",4335,"7, 18",,,,,,,11:10:00,10:40:00,,,,11:27:42,-44808,TRUE,11,,,#VALUE!,,,,,,,,,,,,,Data_All
